,title,label,tokens
601,"""On and On""",1,"['``', 'on', 'and', 'on', ""''""]"
602,Sasse Statement on Trade War,1,"['sasse', 'statement', 'on', 'trade', 'war']"
603,Monthly Budget Review,1,"['monthly', 'budget', 'review']"
604,'This Week' Transcript: Hillary Clinton,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'hillary', 'clinton']"
605,Centers for Disease Control and Prevention,1,"['centers', 'for', 'disease', 'control', 'and', 'prevention']"
606,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",1,"['employment', ',', 'hours', ',', 'and', 'earnings', 'from', 'the', 'current', 'employment', 'statistics', 'survey', '(', 'national', ')', 'home', 'page']"
607,"NRA President David Keene Rejects White House Gun Control Approach | PBS NewsHour | Jan. 15, 2013",1,"['nra', 'president', 'david', 'keene', 'rejects', 'white', 'house', 'gun', 'control', 'approach', '|', 'pbs', 'newshour', '|', 'jan.', '15', ',', '2013']"
608,Let’s Not Be Civil,1,"['let', '’', 's', 'not', 'be', 'civil']"
609,Average cable TV bill cited in article on industry study,1,"['average', 'cable', 'tv', 'bill', 'cited', 'in', 'article', 'on', 'industry', 'study']"
610,U.S. Department of Education Budget History,1,"['u.s.', 'department', 'of', 'education', 'budget', 'history']"
611,LexisNexis(R) Publisher,1,"['lexisnexis', '(', 'r', ')', 'publisher']"
612,Transcript: Bob Barr on 'FOX News Sunday',1,"['transcript', ':', 'bob', 'barr', 'on', ""'fox"", 'news', 'sunday', ""'""]"
613,"The first Trump-Clinton presidential debate transcript, annotated",1,"['the', 'first', 'trump-clinton', 'presidential', 'debate', 'transcript', ',', 'annotated']"
614,Border Security The Role of the US Border Patrol,1,"['border', 'security', 'the', 'role', 'of', 'the', 'us', 'border', 'patrol']"
615,Pelosi urges minimum-wage hike,1,"['pelosi', 'urges', 'minimum-wage', 'hike']"
616,Clinton's Lead Over Trump Shrinks to 3 Points: New NBC News/WSJ Poll,1,"['clinton', ""'s"", 'lead', 'over', 'trump', 'shrinks', 'to', '3', 'points', ':', 'new', 'nbc', 'news/wsj', 'poll']"
617,FindArticles.com,1,['findarticles.com']
618,All Nobel Peace Prizes,1,"['all', 'nobel', 'peace', 'prizes']"
619,U.S. Senator John McCain,1,"['u.s.', 'senator', 'john', 'mccain']"
620,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,1,"['h.r.1025', '-', '103rd', 'congress', '(', '1993-1994', ')', ':', 'brady', 'handgun', 'violence', 'prevention', 'act']"
621,Hillary Clinton Transcript: Read Full Text of Clinton Campaign Launch,1,"['hillary', 'clinton', 'transcript', ':', 'read', 'full', 'text', 'of', 'clinton', 'campaign', 'launch']"
622,John Hagee discusses Catholic Church,1,"['john', 'hagee', 'discusses', 'catholic', 'church']"
623,“Put Palin’s WolfKilling Record on Television”,1,"['“', 'put', 'palin', '’', 's', 'wolfkilling', 'record', 'on', 'television', '”']"
624,Transcripts,1,['transcripts']
625,"The Hill: Op-Ed: Go natural, go nuclear",1,"['the', 'hill', ':', 'op-ed', ':', 'go', 'natural', ',', 'go', 'nuclear']"
626,Amendment to to declare English as the national language of the Government of the United States,1,"['amendment', 'to', 'to', 'declare', 'english', 'as', 'the', 'national', 'language', 'of', 'the', 'government', 'of', 'the', 'united', 'states']"
627,Declining Business Dynamism in the United States A Look at States and Metros,1,"['declining', 'business', 'dynamism', 'in', 'the', 'united', 'states', 'a', 'look', 'at', 'states', 'and', 'metros']"
628,Nexis®: Sign In,1,"['nexis®', ':', 'sign', 'in']"
629,Rep. Vern Buchanan on Twitter,1,"['rep.', 'vern', 'buchanan', 'on', 'twitter']"
630,Transcripts,1,['transcripts']
631,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1,"['ivanka', 'trump', ':', 'father', 'feels', ""'vindicated"", ""'"", 'after', 'comey', 'hearing']"
632,"McCain touts 'Gang of 14,' immigration reform",1,"['mccain', 'touts', ""'gang"", 'of', '14', ',', ""'"", 'immigration', 'reform']"
633,Planned Parenthood® Action Center,1,"['planned', 'parenthood®', 'action', 'center']"
634,CPD: 2008 Debate Transcript,1,"['cpd', ':', '2008', 'debate', 'transcript']"
635,More Czars Than the Romanovs,1,"['more', 'czars', 'than', 'the', 'romanovs']"
636,"Impact of Senator Obama's Tax Proposals as Described by Economic Advisors on Workers, Distribution of Federal Tax Change by Cash Income Percentile, 2009",1,"['impact', 'of', 'senator', 'obama', ""'s"", 'tax', 'proposals', 'as', 'described', 'by', 'economic', 'advisors', 'on', 'workers', ',', 'distribution', 'of', 'federal', 'tax', 'change', 'by', 'cash', 'income', 'percentile', ',', '2009']"
637,"He says universal, but it's no guarantee",1,"['he', 'says', 'universal', ',', 'but', 'it', ""'s"", 'no', 'guarantee']"
638,Obama addresses key concerns for Floridians,1,"['obama', 'addresses', 'key', 'concerns', 'for', 'floridians']"
639,Chairmans Mark Americas Healthy Future Act of 2009,1,"['chairmans', 'mark', 'americas', 'healthy', 'future', 'act', 'of', '2009']"
640,Op-ed by President Obama: President Obama Reflects on the Impact of Title IX,1,"['op-ed', 'by', 'president', 'obama', ':', 'president', 'obama', 'reflects', 'on', 'the', 'impact', 'of', 'title', 'ix']"
641,'This Week' Transcript: Adm. Mike Mullen,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'adm.', 'mike', 'mullen']"
642,Obama Demands Investigation into Subprime Loan Discrimination,1,"['obama', 'demands', 'investigation', 'into', 'subprime', 'loan', 'discrimination']"
643,LexisNexis(R) Publisher,1,"['lexisnexis', '(', 'r', ')', 'publisher']"
644,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
645,Hillary Clinton Transcript: Building the ‘Growth and Fairness Economy’,1,"['hillary', 'clinton', 'transcript', ':', 'building', 'the', '‘', 'growth', 'and', 'fairness', 'economy', '’']"
646,Topic A: How Can President Obama Regain His Political Footing?,1,"['topic', 'a', ':', 'how', 'can', 'president', 'obama', 'regain', 'his', 'political', 'footing', '?']"
647,AUTOS: The Dinosaur Hunter,1,"['autos', ':', 'the', 'dinosaur', 'hunter']"
648,3/8/14 Sen. Rob Portman (R-OH) delivers Weekly GOP Address on American jobs,1,"['3/8/14', 'sen.', 'rob', 'portman', '(', 'r-oh', ')', 'delivers', 'weekly', 'gop', 'address', 'on', 'american', 'jobs']"
649,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
650,Forget Kiev. The Real Fight Will Be for Crimea,1,"['forget', 'kiev', '.', 'the', 'real', 'fight', 'will', 'be', 'for', 'crimea']"
651,2008 Presidential Election,1,"['2008', 'presidential', 'election']"
652,Public financial disclosure report,1,"['public', 'financial', 'disclosure', 'report']"
653,McCain Campaigns In Nashville,1,"['mccain', 'campaigns', 'in', 'nashville']"
654,H1N1 vaccinations to be offered to Guantanamo Bay detainees,1,"['h1n1', 'vaccinations', 'to', 'be', 'offered', 'to', 'guantanamo', 'bay', 'detainees']"
655,Inquiry Sought in Hillary Clinton’s Use of Email,1,"['inquiry', 'sought', 'in', 'hillary', 'clinton', '’', 's', 'use', 'of', 'email']"
656,"CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community ""Doesn't Go Far Enough""",1,"['cnn', ""'s"", 'don', 'lemon', ':', 'bill', ""o'reilly"", ""'s"", 'criticism', 'of', 'black', 'community', '``', 'does', ""n't"", 'go', 'far', 'enough', ""''""]"
657,FY 2010 President's Budget,1,"['fy', '2010', 'president', ""'s"", 'budget']"
658,"""Give Me a Break"" Americans Against Food Taxes TV Ad 2011",1,"['``', 'give', 'me', 'a', 'break', ""''"", 'americans', 'against', 'food', 'taxes', 'tv', 'ad', '2011']"
659,Barack Obama on Twitter,1,"['barack', 'obama', 'on', 'twitter']"
660,Text - H.R.2122 - 106th Congress (1999-2000): Mandatory Gun Show Background Check Act,1,"['text', '-', 'h.r.2122', '-', '106th', 'congress', '(', '1999-2000', ')', ':', 'mandatory', 'gun', 'show', 'background', 'check', 'act']"
661,Noted and Quoted,1,"['noted', 'and', 'quoted']"
662,The Associated Press: Obama Hits Clinton on NAFTA Support,1,"['the', 'associated', 'press', ':', 'obama', 'hits', 'clinton', 'on', 'nafta', 'support']"
663,"Democratic debate: Bernie Sanders really isn't as ""socialist"" as President Eisenhower",1,"['democratic', 'debate', ':', 'bernie', 'sanders', 'really', 'is', ""n't"", 'as', '``', 'socialist', ""''"", 'as', 'president', 'eisenhower']"
664,"'This Week' Transcript: Madeleine Albright, Sen. Lindsey Graham, Sen. Kent Conrad and David Cote",1,"[""'this"", 'week', ""'"", 'transcript', ':', 'madeleine', 'albright', ',', 'sen.', 'lindsey', 'graham', ',', 'sen.', 'kent', 'conrad', 'and', 'david', 'cote']"
665,"Oct. 11: Levin, Graham, McCaffrey, Myers, roundtable",1,"['oct.', '11', ':', 'levin', ',', 'graham', ',', 'mccaffrey', ',', 'myers', ',', 'roundtable']"
666,US Foreign Economic and Military Aid by Major Recipient Country The New York Times,1,"['us', 'foreign', 'economic', 'and', 'military', 'aid', 'by', 'major', 'recipient', 'country', 'the', 'new', 'york', 'times']"
667,2011 Text of President Barack Obama’s proposed jobs bill Email interview with Lynne Bernabei,1,"['2011', 'text', 'of', 'president', 'barack', 'obama', '’', 's', 'proposed', 'jobs', 'bill', 'email', 'interview', 'with', 'lynne', 'bernabei']"
668,Republican consultant says Barack Obama promised to halve federal deficit in his first term,1,"['republican', 'consultant', 'says', 'barack', 'obama', 'promised', 'to', 'halve', 'federal', 'deficit', 'in', 'his', 'first', 'term']"
669,2011 Urban InstituteBrookings Institution Tax Policy Center,1,"['2011', 'urban', 'institutebrookings', 'institution', 'tax', 'policy', 'center']"
670,"DNC TV AD: ""Trapped""",1,"['dnc', 'tv', 'ad', ':', '``', 'trapped', ""''""]"
671,Fox News Sunday,1,"['fox', 'news', 'sunday']"
672,Remarks by the President in Twitter Town Hall,1,"['remarks', 'by', 'the', 'president', 'in', 'twitter', 'town', 'hall']"
673,Press release AIG Discloses Counterparties to CDS GIA and Securities Lending Transactions,1,"['press', 'release', 'aig', 'discloses', 'counterparties', 'to', 'cds', 'gia', 'and', 'securities', 'lending', 'transactions']"
674,2011 via CQ subscribers only Tax Foundation,1,"['2011', 'via', 'cq', 'subscribers', 'only', 'tax', 'foundation']"
675,Barack Obama’s Remarks in St. Paul,1,"['barack', 'obama', '’', 's', 'remarks', 'in', 'st.', 'paul']"
676,The Fact Hub,1,"['the', 'fact', 'hub']"
677,"Key Facts: Race, Ethnicity and Medical Care",1,"['key', 'facts', ':', 'race', ',', 'ethnicity', 'and', 'medical', 'care']"
678,"Senator Biden’s Remarks in Springfield, Ill.",1,"['senator', 'biden', '’', 's', 'remarks', 'in', 'springfield', ',', 'ill', '.']"
679,Rockefeller: An Opportunity We Cant Pass Up,1,"['rockefeller', ':', 'an', 'opportunity', 'we', 'can\x92t', 'pass', 'up']"
680,"Call 'Islamic terrorism' what it is: a threat to West, Jeb Bush says",1,"['call', ""'islamic"", 'terrorism', ""'"", 'what', 'it', 'is', ':', 'a', 'threat', 'to', 'west', ',', 'jeb', 'bush', 'says']"
681,Obama administration opens the door for states to seek major changes in welfaretowork law,1,"['obama', 'administration', 'opens', 'the', 'door', 'for', 'states', 'to', 'seek', 'major', 'changes', 'in', 'welfaretowork', 'law']"
682,Remarks by the President at CNBC Town Hall Discussion on Jobs,1,"['remarks', 'by', 'the', 'president', 'at', 'cnbc', 'town', 'hall', 'discussion', 'on', 'jobs']"
683,Q&A: Did slaves build the White House?,1,"['q', '&', 'a', ':', 'did', 'slaves', 'build', 'the', 'white', 'house', '?']"
684,"Health Reform Carries Heavy Price, Insurers Claim",1,"['health', 'reform', 'carries', 'heavy', 'price', ',', 'insurers', 'claim']"
685,Obama’s Remarks at the White House Health Care Forum,1,"['obama', '’', 's', 'remarks', 'at', 'the', 'white', 'house', 'health', 'care', 'forum']"
686,"Remarks by the President at Campaign Event -- Colorado Springs, CO",1,"['remarks', 'by', 'the', 'president', 'at', 'campaign', 'event', '--', 'colorado', 'springs', ',', 'co']"
687,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
688,"If Democrats Lose, Blame These Guys",1,"['if', 'democrats', 'lose', ',', 'blame', 'these', 'guys']"
689,"McCAIN, John Sidney, III",1,"['mccain', ',', 'john', 'sidney', ',', 'iii']"
690,REMARKS BY THE PRESIDENT AND FIRST LADY AT A CAMPAIGN EVENT,1,"['remarks', 'by', 'the', 'president', 'and', 'first', 'lady', 'at', 'a', 'campaign', 'event']"
691,"As Dems’ “Stimulus” Anniversary Nears, Americans Ask: “Where are the Jobs?”",1,"['as', 'dems', '’', '“', 'stimulus', '”', 'anniversary', 'nears', ',', 'americans', 'ask', ':', '“', 'where', 'are', 'the', 'jobs', '?', '”']"
692,Rep Poe Interviewed on Fox Business Network,1,"['rep', 'poe', 'interviewed', 'on', 'fox', 'business', 'network']"
693,Senate Democrats news conference on the Senate Climate Action Task Force,1,"['senate', 'democrats', 'news', 'conference', 'on', 'the', 'senate', 'climate', 'action', 'task', 'force']"
694,'This Week' Transcript: Kaine and Steele,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'kaine', 'and', 'steele']"
695,RACE FOR CITY HALL: The Republican Candidate; A Mercurial Mayor's Confident Journey,1,"['race', 'for', 'city', 'hall', ':', 'the', 'republican', 'candidate', ';', 'a', 'mercurial', 'mayor', ""'s"", 'confident', 'journey']"
696,Encounters With 'Regular Guy' Fred Thompson -- New York Magazine,1,"['encounters', 'with', ""'regular"", 'guy', ""'"", 'fred', 'thompson', '--', 'new', 'york', 'magazine']"
697,US Trade in Goods,1,"['us', 'trade', 'in', 'goods']"
698,Remarks by the President on Responsible Homeownership,1,"['remarks', 'by', 'the', 'president', 'on', 'responsible', 'homeownership']"
699,"Washington Post: Breaking News, World, US, DC News & Analysis",1,"['washington', 'post', ':', 'breaking', 'news', ',', 'world', ',', 'us', ',', 'dc', 'news', '&', 'analysis']"
700,interview with Bloomberg television,1,"['interview', 'with', 'bloomberg', 'television']"
701,Obamacare vs. the Catholic bishops,1,"['obamacare', 'vs.', 'the', 'catholic', 'bishops']"
702,FDIC: FIL-14-2005: Revised Examination Guidance,1,"['fdic', ':', 'fil-14-2005', ':', 'revised', 'examination', 'guidance']"
703,Justices 1789 to Present,1,"['justices', '1789', 'to', 'present']"
704,A Preliminary Analysis of the President’s Budget and an Update of CBO’s Budget and Economic Outlook,1,"['a', 'preliminary', 'analysis', 'of', 'the', 'president', '’', 's', 'budget', 'and', 'an', 'update', 'of', 'cbo', '’', 's', 'budget', 'and', 'economic', 'outlook']"
705,"S.1591 - 104th Congress (1995-1996): A bill to prohibit campaign expenditures for services of lobbyists, and for other purposes.",1,"['s.1591', '-', '104th', 'congress', '(', '1995-1996', ')', ':', 'a', 'bill', 'to', 'prohibit', 'campaign', 'expenditures', 'for', 'services', 'of', 'lobbyists', ',', 'and', 'for', 'other', 'purposes', '.']"
706,Teamsters Tout ANWR on Capitol Hill,1,"['teamsters', 'tout', 'anwr', 'on', 'capitol', 'hill']"
707,Senate Passes Obama-Hagel Provision Aimed at Preventing Nuclear Terrorism,1,"['senate', 'passes', 'obama-hagel', 'provision', 'aimed', 'at', 'preventing', 'nuclear', 'terrorism']"
708,Transcript: House Majority Leader Boehner on 'FNS',1,"['transcript', ':', 'house', 'majority', 'leader', 'boehner', 'on', ""'fns"", ""'""]"
709,John McCain for President,1,"['john', 'mccain', 'for', 'president']"
710,"Background Briefing on GM Restructuring, May 31, 2009",1,"['background', 'briefing', 'on', 'gm', 'restructuring', ',', 'may', '31', ',', '2009']"
711,Georgia crisis triggers war of words on White House trail,1,"['georgia', 'crisis', 'triggers', 'war', 'of', 'words', 'on', 'white', 'house', 'trail']"
712,Social Security Trustees Report 2007,1,"['social', 'security', 'trustees', 'report', '2007']"
713,U.S. Senator Debbie Stabenow of Michigan,1,"['u.s.', 'senator', 'debbie', 'stabenow', 'of', 'michigan']"
714,Hillary Clinton Sits Down With Bill OReilly,1,"['hillary', 'clinton', 'sits', 'down', 'with', 'bill', 'oreilly']"
715,The Committee on Energy and Commerce,1,"['the', 'committee', 'on', 'energy', 'and', 'commerce']"
716,Writers May Have Pact. Huckabee Crosses Picket Line—Again,1,"['writers', 'may', 'have', 'pact', '.', 'huckabee', 'crosses', 'picket', 'line—again']"
717,"Latest World News, Videos & Photos -ABC News - ABC News",1,"['latest', 'world', 'news', ',', 'videos', '&', 'photos', '-abc', 'news', '-', 'abc', 'news']"
718,Economy Protect Homeownership and Crack Down on Mortgage Fraud,1,"['economy', 'protect', 'homeownership', 'and', 'crack', 'down', 'on', 'mortgage', 'fraud']"
719,Congressman Pence Discusses House Republican Energy Bill on MSNBC's Morning Joe,1,"['congressman', 'pence', 'discusses', 'house', 'republican', 'energy', 'bill', 'on', 'msnbc', ""'s"", 'morning', 'joe']"
720,"Switchboard, from NRDC :: Barbara Finamore's Blog :: China’s Carbon Intensity Target",1,"['switchboard', ',', 'from', 'nrdc', ':', ':', 'barbara', 'finamore', ""'s"", 'blog', ':', ':', 'china', '’', 's', 'carbon', 'intensity', 'target']"
721,Transcript: Vice Presidential Debate,1,"['transcript', ':', 'vice', 'presidential', 'debate']"
722,comments at the CNN Republican presidential debate in Las Vegas,1,"['comments', 'at', 'the', 'cnn', 'republican', 'presidential', 'debate', 'in', 'las', 'vegas']"
723,"Palin: Pioneer, maverick -- and now game-changer",1,"['palin', ':', 'pioneer', ',', 'maverick', '--', 'and', 'now', 'game-changer']"
724,Why the Public Option Isn't the Only Answer to Health-Care Reform,1,"['why', 'the', 'public', 'option', 'is', ""n't"", 'the', 'only', 'answer', 'to', 'health-care', 'reform']"
725,One in Four – Congressman Joe Pitts – Medium,1,"['one', 'in', 'four', '–', 'congressman', 'joe', 'pitts', '–', 'medium']"
726,Congressman Allen West : Final Weekly Wrapup,1,"['congressman', 'allen', 'west', ':', 'final', 'weekly', 'wrapup']"
727,United States Senator Jim DeMint,1,"['united', 'states', 'senator', 'jim', 'demint']"
728,Rebooting: You and your doctor under Obamacare,1,"['rebooting', ':', 'you', 'and', 'your', 'doctor', 'under', 'obamacare']"
729,Card Penalty Fees Soften Slightly In 2010,1,"['card', 'penalty', 'fees', 'soften', 'slightly', 'in', '2010']"
730,Assistant professor of economics at the Gatton College of Business and Economics at University of Kentucky,1,"['assistant', 'professor', 'of', 'economics', 'at', 'the', 'gatton', 'college', 'of', 'business', 'and', 'economics', 'at', 'university', 'of', 'kentucky']"
731,"President Trump Campaigns Rick Saccone Pennsylvania, Mar 10 2018",1,"['president', 'trump', 'campaigns', 'rick', 'saccone', 'pennsylvania', ',', 'mar', '10', '2018']"
732,Daily Fuel Gauge Report Aug 1,1,"['daily', 'fuel', 'gauge', 'report', 'aug', '1']"
733,Public Citizen,1,"['public', 'citizen']"
734,WATCH FULL Ted Cruz presser on new deal with Kasich (UPDATE: PART TWO ADDED),1,"['watch', 'full', 'ted', 'cruz', 'presser', 'on', 'new', 'deal', 'with', 'kasich', '(', 'update', ':', 'part', 'two', 'added', ')']"
735,Protecting Our Children from the Dangers of Smoking,1,"['protecting', 'our', 'children', 'from', 'the', 'dangers', 'of', 'smoking']"
736,Part 1 of CNN Democratic presidential debate,1,"['part', '1', 'of', 'cnn', 'democratic', 'presidential', 'debate']"
737,"9/11 families, others rally in favor of NYC mosque",1,"['9/11', 'families', ',', 'others', 'rally', 'in', 'favor', 'of', 'nyc', 'mosque']"
738,Resource Not Available,1,"['resource', 'not', 'available']"
739,"McCain, Obama go head to head in last debate",1,"['mccain', ',', 'obama', 'go', 'head', 'to', 'head', 'in', 'last', 'debate']"
740,Take action,1,"['take', 'action']"
741,Transcripts,1,['transcripts']
742,'This Week' Transcript: Gen. Jim Jones (Ret.),1,"[""'this"", 'week', ""'"", 'transcript', ':', 'gen.', 'jim', 'jones', '(', 'ret', '.', ')']"
743,Renewing Americas Promise,1,"['renewing', 'americas', 'promise']"
744,"Earmark reform? 2009 spending bill contains 9,000 of them",1,"['earmark', 'reform', '?', '2009', 'spending', 'bill', 'contains', '9,000', 'of', 'them']"
745,Dean Ralph Reed Fundraiser Reveals McCain Double Talk on Ethics,1,"['dean', 'ralph', 'reed', 'fundraiser', 'reveals', 'mccain', 'double', 'talk', 'on', 'ethics']"
746,"Leonard Lance claims federal tax code contains 4 million words, is 7 times as long as Bible",1,"['leonard', 'lance', 'claims', 'federal', 'tax', 'code', 'contains', '4', 'million', 'words', ',', 'is', '7', 'times', 'as', 'long', 'as', 'bible']"
747,Public Campaign Action Fund,1,"['public', 'campaign', 'action', 'fund']"
748,TSA: Frequently Asked Questions,1,"['tsa', ':', 'frequently', 'asked', 'questions']"
749,Rep Jan Schakowsky on MSNBC,1,"['rep', 'jan', 'schakowsky', 'on', 'msnbc']"
750,Donald J. Trump on the Stakes of the Election,1,"['donald', 'j.', 'trump', 'on', 'the', 'stakes', 'of', 'the', 'election']"
751,MoveOn.org Political Action: 10 things to know about McCain,1,"['moveon.org', 'political', 'action', ':', '10', 'things', 'to', 'know', 'about', 'mccain']"
752,United States Department of Defense,1,"['united', 'states', 'department', 'of', 'defense']"
753,MoveOn.org Political Action: General Petraeus or General Betray Us?,1,"['moveon.org', 'political', 'action', ':', 'general', 'petraeus', 'or', 'general', 'betray', 'us', '?']"
754,MoveOn.org Political Action: 10 things to know about McCain,1,"['moveon.org', 'political', 'action', ':', '10', 'things', 'to', 'know', 'about', 'mccain']"
755,The CNN Democratic presidential debate in Texas,1,"['the', 'cnn', 'democratic', 'presidential', 'debate', 'in', 'texas']"
756,"New York Officials Welcome Immigrants, Legal or Illegal",1,"['new', 'york', 'officials', 'welcome', 'immigrants', ',', 'legal', 'or', 'illegal']"
757,A Senate in the Gun Lobby’s Grip,1,"['a', 'senate', 'in', 'the', 'gun', 'lobby', '’', 's', 'grip']"
758,public information officer for Palm Beach County Property Appraisers Office,1,"['public', 'information', 'officer', 'for', 'palm', 'beach', 'county', 'property', 'appraisers', 'office']"
759,Estonia Might Have The Most Efficient Tax Filing System In The World,1,"['estonia', 'might', 'have', 'the', 'most', 'efficient', 'tax', 'filing', 'system', 'in', 'the', 'world']"
760,Remarks by the President on the Resurgence of the American Auto Industry,1,"['remarks', 'by', 'the', 'president', 'on', 'the', 'resurgence', 'of', 'the', 'american', 'auto', 'industry']"
761,"PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress",1,"['pwned', ':', 'house', 'gop', 'dominates', 'twitter', ',', 'youtube', ',', 'social', 'media', 'in', 'congress']"
762,当ブログでは福岡県内にある不動産会社についてさまざまな情報をまとめています。福岡市の分譲マンションやマンション経営で頼りになる企業をご紹介！,1,['当ブログでは福岡県内にある不動産会社についてさまざまな情報をまとめています。福岡市の分譲マンションやマンション経営で頼りになる企業をご紹介！']
763,Text of H.R. 3338 (107th): Department of Defense and Emergency Supplemental Appropriations for Recovery from and Response to ... (Passed Congress version),1,"['text', 'of', 'h.r', '.', '3338', '(', '107th', ')', ':', 'department', 'of', 'defense', 'and', 'emergency', 'supplemental', 'appropriations', 'for', 'recovery', 'from', 'and', 'response', 'to', '...', '(', 'passed', 'congress', 'version', ')']"
764,Mourning in America,1,"['mourning', 'in', 'america']"
765,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
766,The Democratic Debate in Cleveland,1,"['the', 'democratic', 'debate', 'in', 'cleveland']"
767,Interest Group Ratings,1,"['interest', 'group', 'ratings']"
768,First Presidential Debate,1,"['first', 'presidential', 'debate']"
769,Town Hall Meeting in Derry NH,1,"['town', 'hall', 'meeting', 'in', 'derry', 'nh']"
770,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
771,John McCain,1,"['john', 'mccain']"
772,McCain-Palin 2008,1,"['mccain-palin', '2008']"
773,Political TV Ad Archive » PolAd,1,"['political', 'tv', 'ad', 'archive', '»', 'polad']"
774,Public Views on Health Care Overhaul Top Week's News,1,"['public', 'views', 'on', 'health', 'care', 'overhaul', 'top', 'week', ""'s"", 'news']"
775,"Most heroin in U.S. now comes across Mexican border, Rob Portman says",1,"['most', 'heroin', 'in', 'u.s.', 'now', 'comes', 'across', 'mexican', 'border', ',', 'rob', 'portman', 'says']"
776,Democratic National Convention Committee,1,"['democratic', 'national', 'convention', 'committee']"
777,"Rick Santorum: By amending constitution, we can balance the budget for good",1,"['rick', 'santorum', ':', 'by', 'amending', 'constitution', ',', 'we', 'can', 'balance', 'the', 'budget', 'for', 'good']"
778,Social Security Online History Pages,1,"['social', 'security', 'online', 'history', 'pages']"
779,Notice: Data not available: U.S. Bureau of Labor Statistics,1,"['notice', ':', 'data', 'not', 'available', ':', 'u.s.', 'bureau', 'of', 'labor', 'statistics']"
780,Clinton campaign’s claim that Trump would ‘force schools to allow guns in classrooms’,1,"['clinton', 'campaign', '’', 's', 'claim', 'that', 'trump', 'would', '‘', 'force', 'schools', 'to', 'allow', 'guns', 'in', 'classrooms', '’']"
781,Obama: Mitt Romney refused to say whether he supports Lilly Ledbetter Act,1,"['obama', ':', 'mitt', 'romney', 'refused', 'to', 'say', 'whether', 'he', 'supports', 'lilly', 'ledbetter', 'act']"
782,foreign policy speech,1,"['foreign', 'policy', 'speech']"
783,Justice Department Memos on Interrogation Techniques,1,"['justice', 'department', 'memos', 'on', 'interrogation', 'techniques']"
784,PolitiFact’s annotated transcript of the second presidential debate,1,"['politifact', '’', 's', 'annotated', 'transcript', 'of', 'the', 'second', 'presidential', 'debate']"
785,Debbie Wasserman Schultz on Twitter,1,"['debbie', 'wasserman', 'schultz', 'on', 'twitter']"
786,Remarks by President Trump in a Listening Session on Healthcare,1,"['remarks', 'by', 'president', 'trump', 'in', 'a', 'listening', 'session', 'on', 'healthcare']"
787,Romney campaign ad,1,"['romney', 'campaign', 'ad']"
788,What Carly is doing tonight – Carly Fiorina – Medium,1,"['what', 'carly', 'is', 'doing', 'tonight', '–', 'carly', 'fiorina', '–', 'medium']"
789,Children - Obama for America TV Ad,1,"['children', '-', 'obama', 'for', 'america', 'tv', 'ad']"
790,2007 Kaiser/HRET Employer Health Benefits Survey,1,"['2007', 'kaiser/hret', 'employer', 'health', 'benefits', 'survey']"
791,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
792,"Most heroin in U.S. now comes across Mexican border, Rob Portman says",1,"['most', 'heroin', 'in', 'u.s.', 'now', 'comes', 'across', 'mexican', 'border', ',', 'rob', 'portman', 'says']"
793,Rule by Rentiers,1,"['rule', 'by', 'rentiers']"
794,2011 Urban Institute and the Blue Cross Blue Shield of Massachusetts Foundation,1,"['2011', 'urban', 'institute', 'and', 'the', 'blue', 'cross', 'blue', 'shield', 'of', 'massachusetts', 'foundation']"
795,Donald Trump featured in new jihadist recruitment video,1,"['donald', 'trump', 'featured', 'in', 'new', 'jihadist', 'recruitment', 'video']"
796,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
797,interview on Fox News,1,"['interview', 'on', 'fox', 'news']"
